name,markdown_url
"[D1](","https://developers.cloudflare.com/workers/runtime-apis/bindings/d1/index.md"
"[Worker script](","https://developers.cloudflare.com/workers/static-assets/routing/worker-script/index.md"
"[R2](","https://developers.cloudflare.com/workers/runtime-apis/bindings/r2/index.md"
"[AI](","https://developers.cloudflare.com/workers/runtime-apis/bindings/ai/index.md"
"[Analytics Engine](","https://developers.cloudflare.com/workers/runtime-apis/bindings/analytics-engine/index.md"
"[Assets](","https://developers.cloudflare.com/workers/runtime-apis/bindings/assets/index.md"
"[Browser Rendering](","https://developers.cloudflare.com/workers/runtime-apis/bindings/browser-rendering/index.md"
"[Dispatcher (Workers for Platforms)](","https://developers.cloudflare.com/workers/runtime-apis/bindings/dispatcher/index.md"
"[Durable Objects](","https://developers.cloudflare.com/workers/runtime-apis/bindings/durable-objects/index.md"
"[Environment Variables](","https://developers.cloudflare.com/workers/runtime-apis/bindings/environment-variables/index.md"
"[Hyperdrive](","https://developers.cloudflare.com/workers/runtime-apis/bindings/hyperdrive/index.md"
"[Images](","https://developers.cloudflare.com/workers/runtime-apis/bindings/images/index.md"
"[Bindings (env)](","https://developers.cloudflare.com/workers/runtime-apis/bindings/index.md"
"[KV](","https://developers.cloudflare.com/workers/runtime-apis/bindings/kv/index.md"
"[mTLS](","https://developers.cloudflare.com/workers/runtime-apis/bindings/mtls/index.md"
"[Queues](","https://developers.cloudflare.com/workers/runtime-apis/bindings/queues/index.md"
"[Rate Limiting](","https://developers.cloudflare.com/workers/runtime-apis/bindings/rate-limit/index.md"
"[Secrets Store](","https://developers.cloudflare.com/workers/runtime-apis/bindings/secrets-store/index.md"
"[Secrets](","https://developers.cloudflare.com/workers/runtime-apis/bindings/secrets/index.md"
"[Tail Workers](","https://developers.cloudflare.com/workers/runtime-apis/bindings/tail-worker/index.md"
"[Vectorize](","https://developers.cloudflare.com/workers/runtime-apis/bindings/vectorize/index.md"
"[Version metadata](","https://developers.cloudflare.com/workers/runtime-apis/bindings/version-metadata/index.md"
"[Dynamic Worker Loaders](","https://developers.cloudflare.com/workers/runtime-apis/bindings/worker-loader/index.md"
"[Workflows](","https://developers.cloudflare.com/workers/runtime-apis/bindings/workflows/index.md"
"[Alarm Handler](","https://developers.cloudflare.com/workers/runtime-apis/handlers/alarm/index.md"
"[Email Handler](","https://developers.cloudflare.com/workers/runtime-apis/handlers/email/index.md"
"[Fetch Handler](","https://developers.cloudflare.com/workers/runtime-apis/handlers/fetch/index.md"
"[Handlers](","https://developers.cloudflare.com/workers/runtime-apis/handlers/index.md"
"[Queue Handler](","https://developers.cloudflare.com/workers/runtime-apis/handlers/queue/index.md"
"[Scheduled Handler](","https://developers.cloudflare.com/workers/runtime-apis/handlers/scheduled/index.md"
"[Tail Handler](","https://developers.cloudflare.com/workers/runtime-apis/handlers/tail/index.md"
"[EventEmitter](","https://developers.cloudflare.com/workers/runtime-apis/nodejs/eventemitter/index.md"
"[assert](","https://developers.cloudflare.com/workers/runtime-apis/nodejs/assert/index.md"
"[AsyncLocalStorage](","https://developers.cloudflare.com/workers/runtime-apis/nodejs/asynclocalstorage/index.md"
"[Buffer](","https://developers.cloudflare.com/workers/runtime-apis/nodejs/buffer/index.md"
"[crypto](","https://developers.cloudflare.com/workers/runtime-apis/nodejs/crypto/index.md"
"[Diagnostics Channel](","https://developers.cloudflare.com/workers/runtime-apis/nodejs/diagnostics-channel/index.md"
"[dns](","https://developers.cloudflare.com/workers/runtime-apis/nodejs/dns/index.md"
"[","https://developers.cloudflare.com/workers/runtime-apis/nodejs/http/index.md"
"[","https://developers.cloudflare.com/workers/runtime-apis/nodejs/https/index.md"
"[Node.js compatibility](","https://developers.cloudflare.com/workers/runtime-apis/nodejs/index.md"
"[net](","https://developers.cloudflare.com/workers/runtime-apis/nodejs/net/index.md"
"[path](","https://developers.cloudflare.com/workers/runtime-apis/nodejs/path/index.md"
"[process](","https://developers.cloudflare.com/workers/runtime-apis/nodejs/process/index.md"
"[Streams](","https://developers.cloudflare.com/workers/runtime-apis/nodejs/streams/index.md"
"[StringDecoder](","https://developers.cloudflare.com/workers/runtime-apis/nodejs/string-decoder/index.md"
"[test](","https://developers.cloudflare.com/workers/runtime-apis/nodejs/test/index.md"
"[timers](","https://developers.cloudflare.com/workers/runtime-apis/nodejs/timers/index.md"
"[tls](","https://developers.cloudflare.com/workers/runtime-apis/nodejs/tls/index.md"
"[url](","https://developers.cloudflare.com/workers/runtime-apis/nodejs/url/index.md"
"[util](","https://developers.cloudflare.com/workers/runtime-apis/nodejs/util/index.md"
"[zlib](","https://developers.cloudflare.com/workers/runtime-apis/nodejs/zlib/index.md"
"[Error handling](","https://developers.cloudflare.com/workers/runtime-apis/rpc/error-handling/index.md"
"[Remote-procedure call (RPC)](","https://developers.cloudflare.com/workers/runtime-apis/rpc/index.md"
"[Lifecycle](","https://developers.cloudflare.com/workers/runtime-apis/rpc/lifecycle/index.md"
"[Reserved Methods](","https://developers.cloudflare.com/workers/runtime-apis/rpc/reserved-methods/index.md"
"[TypeScript](","https://developers.cloudflare.com/workers/runtime-apis/rpc/typescript/index.md"
"[Visibility and Security Model](","https://developers.cloudflare.com/workers/runtime-apis/rpc/visibility/index.md"
"[Streams](","https://developers.cloudflare.com/workers/runtime-apis/streams/index.md"
"[ReadableStream](","https://developers.cloudflare.com/workers/runtime-apis/streams/readablestream/index.md"
"[ReadableStream BYOBReader](","https://developers.cloudflare.com/workers/runtime-apis/streams/readablestreambyobreader/index.md"
"[ReadableStream DefaultReader](","https://developers.cloudflare.com/workers/runtime-apis/streams/readablestreamdefaultreader/index.md"
"[TransformStream](","https://developers.cloudflare.com/workers/runtime-apis/streams/transformstream/index.md"
"[WritableStream](","https://developers.cloudflare.com/workers/runtime-apis/streams/writablestream/index.md"
"[WritableStream DefaultWriter](","https://developers.cloudflare.com/workers/runtime-apis/streams/writablestreamdefaultwriter/index.md"
"[WebAssembly (Wasm)](","https://developers.cloudflare.com/workers/runtime-apis/webassembly/index.md"
"[Wasm in JavaScript](","https://developers.cloudflare.com/workers/runtime-apis/webassembly/javascript/index.md"
"[API](","https://developers.cloudflare.com/workers/vite-plugin/reference/api/index.md"
"[Cloudflare Environments](","https://developers.cloudflare.com/workers/vite-plugin/reference/cloudflare-environments/index.md"
"[Debugging](","https://developers.cloudflare.com/workers/vite-plugin/reference/debugging/index.md"
"[Reference](","https://developers.cloudflare.com/workers/vite-plugin/reference/index.md"
"[Migrating from wrangler dev](","https://developers.cloudflare.com/workers/vite-plugin/reference/migrating-from-wrangler-dev/index.md"
"[Secrets](","https://developers.cloudflare.com/workers/vite-plugin/reference/secrets/index.md"
"[Static Assets](","https://developers.cloudflare.com/workers/vite-plugin/reference/static-assets/index.md"
"[Vite Environments](","https://developers.cloudflare.com/workers/vite-plugin/reference/vite-environments/index.md"
"[Build a todo list Jamstack application](","https://developers.cloudflare.com/workers/tutorials/build-a-jamstack-app/index.md"
"[Build a QR code generator](","https://developers.cloudflare.com/workers/tutorials/build-a-qr-code-generator/index.md"
"[Build a Slackbot](","https://developers.cloudflare.com/workers/tutorials/build-a-slackbot/index.md"
"[Connect to and query your Turso database using Workers](","https://developers.cloudflare.com/workers/tutorials/connect-to-turso-using-workers/index.md"
"[Create a fine-tuned OpenAI model with R2](","https://developers.cloudflare.com/workers/tutorials/create-finetuned-chatgpt-ai-models-with-r2/index.md"
"[Deploy a real-time chat application](","https://developers.cloudflare.com/workers/tutorials/deploy-a-realtime-chat-app/index.md"
"[Generate YouTube thumbnails with Workers and Cloudflare Image Resizing](","https://developers.cloudflare.com/workers/tutorials/generate-youtube-thumbnails-with-workers-and-images/index.md"
"[GitHub SMS notifications using Twilio](","https://developers.cloudflare.com/workers/tutorials/github-sms-notifications-using-twilio/index.md"
"[Handle form submissions with Airtable](","https://developers.cloudflare.com/workers/tutorials/handle-form-submissions-with-airtable/index.md"
"[Connect to a MySQL database with Cloudflare Workers](","https://developers.cloudflare.com/workers/tutorials/mysql/index.md"
"[OpenAI GPT function calling with JavaScript and Cloudflare Workers](","https://developers.cloudflare.com/workers/tutorials/openai-function-calls-workers/index.md"
"[Connect to a PostgreSQL database with Cloudflare Workers](","https://developers.cloudflare.com/workers/tutorials/postgres/index.md"
"[Send Emails With Postmark](","https://developers.cloudflare.com/workers/tutorials/send-emails-with-postmark/index.md"
"[Send Emails With Resend](","https://developers.cloudflare.com/workers/tutorials/send-emails-with-resend/index.md"
"[Securely access and upload assets with Cloudflare R2](","https://developers.cloudflare.com/workers/tutorials/upload-assets-with-r2/index.md"
"[Set up and use a Prisma Postgres database](","https://developers.cloudflare.com/workers/tutorials/using-prisma-postgres-with-workers/index.md"
"[Use Workers KV directly from Rust](","https://developers.cloudflare.com/workers/tutorials/workers-kv-from-rust/index.md"
"[Migrations](","https://developers.cloudflare.com/workers/wrangler/migration/index.md"
"[Migrate from Wrangler v2 to v3](","https://developers.cloudflare.com/workers/wrangler/migration/update-v2-to-v3/index.md"
"[Migrate from Wrangler v3 to v4](","https://developers.cloudflare.com/workers/wrangler/migration/update-v3-to-v4/index.md"
"[GitHub integration](","https://developers.cloudflare.com/workers/ci-cd/builds/git-integration/github-integration/index.md"
"[Git integration](","https://developers.cloudflare.com/workers/ci-cd/builds/git-integration/index.md"
"[GitLab integration](","https://developers.cloudflare.com/workers/ci-cd/builds/git-integration/gitlab-integration/index.md"
"[Angular](","https://developers.cloudflare.com/workers/framework-guides/web-apps/more-web-frameworks/angular/index.md"
"[Docusaurus](","https://developers.cloudflare.com/workers/framework-guides/web-apps/more-web-frameworks/docusaurus/index.md"
"[Gatsby](","https://developers.cloudflare.com/workers/framework-guides/web-apps/more-web-frameworks/gatsby/index.md"
"[Hono](","https://developers.cloudflare.com/workers/framework-guides/web-apps/more-web-frameworks/hono/index.md"
"[More guides...](","https://developers.cloudflare.com/workers/framework-guides/web-apps/more-web-frameworks/index.md"
"[Nuxt](","https://developers.cloudflare.com/workers/framework-guides/web-apps/more-web-frameworks/nuxt/index.md"
"[Qwik](","https://developers.cloudflare.com/workers/framework-guides/web-apps/more-web-frameworks/qwik/index.md"
"[Solid](","https://developers.cloudflare.com/workers/framework-guides/web-apps/more-web-frameworks/solid/index.md"
"[Waku](","https://developers.cloudflare.com/workers/framework-guides/web-apps/more-web-frameworks/waku/index.md"
"[FastAPI](","https://developers.cloudflare.com/workers/languages/python/packages/fastapi/index.md"
"[Packages](","https://developers.cloudflare.com/workers/languages/python/packages/index.md"
"[Langchain](","https://developers.cloudflare.com/workers/languages/python/packages/langchain/index.md"
"[📅 Compatibility Dates](","https://developers.cloudflare.com/workers/testing/miniflare/core/compatibility/index.md"
"[📨 Fetch Events](","https://developers.cloudflare.com/workers/testing/miniflare/core/fetch/index.md"
"[Core](","https://developers.cloudflare.com/workers/testing/miniflare/core/index.md"
"[📚 Modules](","https://developers.cloudflare.com/workers/testing/miniflare/core/modules/index.md"
"[🕸 Web Standards](","https://developers.cloudflare.com/workers/testing/miniflare/core/standards/index.md"
"[🔌 Multiple Workers](","https://developers.cloudflare.com/workers/testing/miniflare/core/multiple-workers/index.md"
"[🔑 Variables and Secrets](","https://developers.cloudflare.com/workers/testing/miniflare/core/variables-secrets/index.md"
"[🚥 Queues](","https://developers.cloudflare.com/workers/testing/miniflare/core/queues/index.md"
"[⏰ Scheduled Events](","https://developers.cloudflare.com/workers/testing/miniflare/core/scheduled/index.md"
"[✉️ WebSockets](","https://developers.cloudflare.com/workers/testing/miniflare/core/web-sockets/index.md"
"[Migrations](","https://developers.cloudflare.com/workers/testing/miniflare/migrations/index.md"
"[Developing](","https://developers.cloudflare.com/workers/testing/miniflare/developing/index.md"
"[⬆️ Migrating from Version 2](","https://developers.cloudflare.com/workers/testing/miniflare/migrations/from-v2/index.md"
"[🐛 Attaching a Debugger](","https://developers.cloudflare.com/workers/testing/miniflare/developing/debugger/index.md"
"[💾 D1](","https://developers.cloudflare.com/workers/testing/miniflare/storage/d1/index.md"
"[⚡️ Live Reload](","https://developers.cloudflare.com/workers/testing/miniflare/developing/live-reload/index.md"
"[📌 Durable Objects](","https://developers.cloudflare.com/workers/testing/miniflare/storage/durable-objects/index.md"
"[✨ Cache](","https://developers.cloudflare.com/workers/testing/miniflare/storage/cache/index.md"
"[Migration guides](","https://developers.cloudflare.com/workers/testing/vitest-integration/migration-guides/index.md"
"[📦 KV](","https://developers.cloudflare.com/workers/testing/miniflare/storage/kv/index.md"
"[Migrate from Miniflare 2's test environments](","https://developers.cloudflare.com/workers/testing/vitest-integration/migration-guides/migrate-from-miniflare-2/index.md"
"[🪣 R2](","https://developers.cloudflare.com/workers/testing/miniflare/storage/r2/index.md"
"[Storage](","https://developers.cloudflare.com/workers/testing/miniflare/storage/index.md"
"[Migrate from unstable_dev](","https://developers.cloudflare.com/workers/testing/vitest-integration/migration-guides/migrate-from-unstable-dev/index.md"
"[Gradual rollouts](","https://developers.cloudflare.com/workers/static-assets/routing/advanced/gradual-rollouts/index.md"
"[HTML handling](","https://developers.cloudflare.com/workers/static-assets/routing/advanced/html-handling/index.md"
"[Advanced](","https://developers.cloudflare.com/workers/static-assets/routing/advanced/index.md"
"[Serving a subdirectory](","https://developers.cloudflare.com/workers/static-assets/routing/advanced/serving-a-subdirectory/index.md"
"[HTTP](","https://developers.cloudflare.com/workers/runtime-apis/bindings/service-bindings/http/index.md"
"[Service bindings](","https://developers.cloudflare.com/workers/runtime-apis/bindings/service-bindings/index.md"
"[RPC (WorkerEntrypoint)](","https://developers.cloudflare.com/workers/runtime-apis/bindings/service-bindings/rpc/index.md"
"[1. Migrate webpack projects](","https://developers.cloudflare.com/workers/wrangler/migration/v1-to-v2/eject-webpack/index.md"
"[Migrate from Wrangler v1 to v2](","https://developers.cloudflare.com/workers/wrangler/migration/v1-to-v2/index.md"
"[2. Update to Wrangler v2](","https://developers.cloudflare.com/workers/wrangler/migration/v1-to-v2/update-v1-to-v2/index.md"
"[Authentication](","https://developers.cloudflare.com/workers/wrangler/migration/v1-to-v2/wrangler-legacy/authentication/index.md"
"[Commands](","https://developers.cloudflare.com/workers/wrangler/migration/v1-to-v2/wrangler-legacy/commands/index.md"
"[Configuration](","https://developers.cloudflare.com/workers/wrangler/migration/v1-to-v2/wrangler-legacy/configuration/index.md"
"[Wrangler v1 (legacy)](","https://developers.cloudflare.com/workers/wrangler/migration/v1-to-v2/wrangler-legacy/index.md"
"[Install / Update](","https://developers.cloudflare.com/workers/wrangler/migration/v1-to-v2/wrangler-legacy/install-update/index.md"
"[Webpack](","https://developers.cloudflare.com/workers/wrangler/migration/v1-to-v2/wrangler-legacy/webpack/index.md"
"[Agents](","https://developers.cloudflare.com/workers-ai/agents/index.md"
"[REST API reference](","https://developers.cloudflare.com/workers-ai/api-reference/index.md"
"[Cloudflare Workers AI](","https://developers.cloudflare.com/workers-ai/index.md"
"[Changelog](","https://developers.cloudflare.com/workers-ai/changelog/index.md"
"[Playground](","https://developers.cloudflare.com/workers-ai/playground/index.md"
"[Vercel AI SDK](","https://developers.cloudflare.com/workers-ai/configuration/ai-sdk/index.md"
"[Workers Bindings](","https://developers.cloudflare.com/workers-ai/configuration/bindings/index.md"
"[Hugging Face Chat UI](","https://developers.cloudflare.com/workers-ai/configuration/hugging-face-chat-ui/index.md"
"[Configuration](","https://developers.cloudflare.com/workers-ai/configuration/index.md"
"[OpenAI compatible API endpoints](","https://developers.cloudflare.com/workers-ai/configuration/open-ai-compatibility/index.md"
"[Features](","https://developers.cloudflare.com/workers-ai/features/index.md"
"[JSON Mode](","https://developers.cloudflare.com/workers-ai/features/json-mode/index.md"
"[Markdown Conversion](","https://developers.cloudflare.com/workers-ai/features/markdown-conversion/index.md"
"[Prompting](","https://developers.cloudflare.com/workers-ai/features/prompting/index.md"
"[Dashboard](","https://developers.cloudflare.com/workers-ai/get-started/dashboard/index.md"
"[REST API](","https://developers.cloudflare.com/workers-ai/get-started/rest-api/index.md"
"[Getting started](","https://developers.cloudflare.com/workers-ai/get-started/index.md"
"[Workers Bindings](","https://developers.cloudflare.com/workers-ai/get-started/workers-wrangler/index.md"
"[Agents](","https://developers.cloudflare.com/workers-ai/guides/agents/index.md"
"[Demos and architectures](","https://developers.cloudflare.com/workers-ai/guides/demos-architectures/index.md"
"[Models](","https://developers.cloudflare.com/workers-ai/models/index.md"
"[Guides](","https://developers.cloudflare.com/workers-ai/guides/index.md"
"[AI Gateway](","https://developers.cloudflare.com/workers-ai/platform/ai-gateway/index.md"
"[Data usage](","https://developers.cloudflare.com/workers-ai/platform/data-usage/index.md"
"[Errors](","https://developers.cloudflare.com/workers-ai/platform/errors/index.md"
"[Platform](","https://developers.cloudflare.com/workers-ai/platform/index.md"
"[Limits](","https://developers.cloudflare.com/workers-ai/platform/limits/index.md"
"[Glossary](","https://developers.cloudflare.com/workers-ai/platform/glossary/index.md"
"[Pricing](","https://developers.cloudflare.com/workers-ai/platform/pricing/index.md"
"[Choose a data or storage product](","https://developers.cloudflare.com/workers-ai/platform/storage-options/index.md"
"[Asynchronous Batch API](","https://developers.cloudflare.com/workers-ai/features/batch-api/index.md"
"[REST API](","https://developers.cloudflare.com/workers-ai/features/batch-api/rest-api/index.md"
"[Workers Binding](","https://developers.cloudflare.com/workers-ai/features/batch-api/workers-binding/index.md"
"[Fine-tunes](","https://developers.cloudflare.com/workers-ai/features/fine-tunes/index.md"
"[Using LoRA adapters](","https://developers.cloudflare.com/workers-ai/features/fine-tunes/loras/index.md"
"[Function calling](","https://developers.cloudflare.com/workers-ai/features/function-calling/index.md"
"[Public LoRA adapters](","https://developers.cloudflare.com/workers-ai/features/fine-tunes/public-loras/index.md"
"[Traditional](","https://developers.cloudflare.com/workers-ai/features/function-calling/traditional/index.md"
"[Build a Retrieval Augmented Generation (RAG) AI](","https://developers.cloudflare.com/workers-ai/guides/tutorials/build-a-retrieval-augmented-generation-ai/index.md"
"[Whisper-large-v3-turbo with Cloudflare Workers AI](","https://developers.cloudflare.com/workers-ai/guides/tutorials/build-a-workers-ai-whisper-with-chunking/index.md"
"[Explore Code Generation Using DeepSeek Coder Models](","https://developers.cloudflare.com/workers-ai/guides/tutorials/explore-code-generation-using-deepseek-coder-models/index.md"
"[Explore Workers AI Models Using a Jupyter Notebook](","https://developers.cloudflare.com/workers-ai/guides/tutorials/explore-workers-ai-models-using-a-jupyter-notebook/index.md"
"[Fine Tune Models With AutoTrain from HuggingFace](","https://developers.cloudflare.com/workers-ai/guides/tutorials/fine-tune-models-with-autotrain/index.md"
"[Tutorials](","https://developers.cloudflare.com/workers-ai/guides/tutorials/index.md"
"[Choose the Right Text Generation Model](","https://developers.cloudflare.com/workers-ai/guides/tutorials/how-to-choose-the-right-text-generation-model/index.md"
"[Llama 3.2 11B Vision Instruct model on Cloudflare Workers AI](","https://developers.cloudflare.com/workers-ai/guides/tutorials/llama-vision-tutorial/index.md"
"[Using BigQuery with Workers AI](","https://developers.cloudflare.com/workers-ai/guides/tutorials/using-bigquery-with-workers-ai/index.md"
"[API Reference](","https://developers.cloudflare.com/workers-ai/features/function-calling/embedded/api-reference/index.md"
"[Get Started](","https://developers.cloudflare.com/workers-ai/features/function-calling/embedded/get-started/index.md"
"[Embedded](","https://developers.cloudflare.com/workers-ai/features/function-calling/embedded/index.md"
"[Troubleshooting](","https://developers.cloudflare.com/workers-ai/features/function-calling/embedded/troubleshooting/index.md"
"[Add New AI Models to your Playground (Part 2)](","https://developers.cloudflare.com/workers-ai/guides/tutorials/image-generation-playground/image-generator-flux-newmodels/index.md"
"[Build an AI Image Generator Playground (Part 1)](","https://developers.cloudflare.com/workers-ai/guides/tutorials/image-generation-playground/image-generator-flux/index.md"
"[Store and Catalog AI Generated Images with R2 (Part 3)](","https://developers.cloudflare.com/workers-ai/guides/tutorials/image-generation-playground/image-generator-store-and-catalog/index.md"
"[How to Build an Image Generator using Workers AI](","https://developers.cloudflare.com/workers-ai/guides/tutorials/image-generation-playground/index.md"
"[Use fetch() handler](","https://developers.cloudflare.com/workers-ai/features/function-calling/embedded/examples/fetch/index.md"
"[Examples](","https://developers.cloudflare.com/workers-ai/features/function-calling/embedded/examples/index.md"
"[Use KV API](","https://developers.cloudflare.com/workers-ai/features/function-calling/embedded/examples/kv/index.md"
"[Tools based on OpenAPI Spec](","https://developers.cloudflare.com/workers-ai/features/function-calling/embedded/examples/openapi/index.md"
"[Cloudflare Workflows](","https://developers.cloudflare.com/workflows/index.md"
"[Workflows REST API](","https://developers.cloudflare.com/workflows/workflows-api/index.md"
"[Videos](","https://developers.cloudflare.com/workflows/videos/index.md"
"[Call Workflows from Pages](","https://developers.cloudflare.com/workflows/build/call-workflows-from-pages/index.md"
"[Events and parameters](","https://developers.cloudflare.com/workflows/build/events-and-parameters/index.md"
"[Build with Workflows](","https://developers.cloudflare.com/workflows/build/index.md"
"[Local Development](","https://developers.cloudflare.com/workflows/build/local-development/index.md"
"[Rules of Workflows](","https://developers.cloudflare.com/workflows/build/rules-of-workflows/index.md"
"[Sleeping and retrying](","https://developers.cloudflare.com/workflows/build/sleeping-and-retrying/index.md"
"[Test Workflows](","https://developers.cloudflare.com/workflows/build/test-workflows/index.md"
"[Trigger Workflows](","https://developers.cloudflare.com/workflows/build/trigger-workflows/index.md"
"[CLI quick start](","https://developers.cloudflare.com/workflows/get-started/cli-quick-start/index.md"
"[Workers API](","https://developers.cloudflare.com/workflows/build/workers-api/index.md"
"[Guide](","https://developers.cloudflare.com/workflows/get-started/guide/index.md"
"[Get started](","https://developers.cloudflare.com/workflows/get-started/index.md"
"[Agents](","https://developers.cloudflare.com/workflows/examples/agents/index.md"
"[Export and save D1 database](","https://developers.cloudflare.com/workflows/examples/backup-d1/index.md"
"[Examples](","https://developers.cloudflare.com/workflows/examples/index.md"
"[Pay cart and send invoice](","https://developers.cloudflare.com/workflows/examples/send-invoices/index.md"
"[Human-in-the-Loop Image Tagging with waitForEvent](","https://developers.cloudflare.com/workflows/examples/wait-for-event/index.md"
"[Integrate Workflows with Twilio](","https://developers.cloudflare.com/workflows/examples/twilio/index.md"
"[Observability](","https://developers.cloudflare.com/workflows/observability/index.md"
"[Changelog](","https://developers.cloudflare.com/workflows/reference/changelog/index.md"
"[Metrics and analytics](","https://developers.cloudflare.com/workflows/observability/metrics-analytics/index.md"
"[Glossary](","https://developers.cloudflare.com/workflows/reference/glossary/index.md"
"[Platform](","https://developers.cloudflare.com/workflows/reference/index.md"
"[Limits](","https://developers.cloudflare.com/workflows/reference/limits/index.md"
"[Pricing](","https://developers.cloudflare.com/workflows/reference/pricing/index.md"
"[Wrangler commands](","https://developers.cloudflare.com/workflows/reference/wrangler-commands/index.md"
"[Interact with a Workflow](","https://developers.cloudflare.com/workflows/python/bindings/index.md"
"[Python Workflows SDK](","https://developers.cloudflare.com/workflows/python/index.md"
"[DAG Workflows](","https://developers.cloudflare.com/workflows/python/dag/index.md"
"[Python Workers API](","https://developers.cloudflare.com/workflows/python/python-workers-api/index.md"
"[Changelog](","https://developers.cloudflare.com/zaraz/changelog/index.md"
"[Embeds](","https://developers.cloudflare.com/zaraz/embeds/index.md"
"[FAQ](","https://developers.cloudflare.com/zaraz/faq/index.md"
"[Get started](","https://developers.cloudflare.com/zaraz/get-started/index.md"
"[Cloudflare Zaraz](","https://developers.cloudflare.com/zaraz/index.md"
"[HTTP Events API](","https://developers.cloudflare.com/zaraz/http-events-api/index.md"
"[Pricing](","https://developers.cloudflare.com/zaraz/pricing-info/index.md"
"[Blocking Triggers](","https://developers.cloudflare.com/zaraz/advanced/blocking-triggers/index.md"
"[Context Enricher](","https://developers.cloudflare.com/zaraz/advanced/context-enricher/index.md"
"[Data layer compatibility mode](","https://developers.cloudflare.com/zaraz/advanced/datalayer-compatibility/index.md"
"[Domains not proxied by Cloudflare](","https://developers.cloudflare.com/zaraz/advanced/domains-not-proxied/index.md"
"[Google Consent Mode](","https://developers.cloudflare.com/zaraz/advanced/google-consent-mode/index.md"
"[Configuration Import & Export](","https://developers.cloudflare.com/zaraz/advanced/import-export/index.md"
"[Advanced options](","https://developers.cloudflare.com/zaraz/advanced/index.md"
"[Custom Managed Components](","https://developers.cloudflare.com/zaraz/advanced/load-custom-managed-component/index.md"
"[Load Zaraz selectively](","https://developers.cloudflare.com/zaraz/advanced/load-selectively/index.md"
"[Load Zaraz manually](","https://developers.cloudflare.com/zaraz/advanced/load-zaraz-manually/index.md"
"[Send Zaraz logs to Logpush](","https://developers.cloudflare.com/zaraz/advanced/logpush/index.md"
"[Using JSONata](","https://developers.cloudflare.com/zaraz/advanced/using-jsonata/index.md"
"[Consent API](","https://developers.cloudflare.com/zaraz/consent-management/api/index.md"
"[Custom CSS](","https://developers.cloudflare.com/zaraz/consent-management/custom-css/index.md"
"[Enable Consent Management](","https://developers.cloudflare.com/zaraz/consent-management/enable-consent-management/index.md"
"[IAB TCF Compliance](","https://developers.cloudflare.com/zaraz/consent-management/iab-tcf-compliance/index.md"
"[Consent management](","https://developers.cloudflare.com/zaraz/consent-management/index.md"
"[Additional fields](","https://developers.cloudflare.com/zaraz/custom-actions/additional-fields/index.md"
"[Create an action](","https://developers.cloudflare.com/zaraz/custom-actions/create-action/index.md"
"[Edit tools and actions](","https://developers.cloudflare.com/zaraz/custom-actions/edit-tools-and-actions/index.md"
"[Edit triggers](","https://developers.cloudflare.com/zaraz/custom-actions/edit-triggers/index.md"
"[Create a trigger](","https://developers.cloudflare.com/zaraz/custom-actions/create-trigger/index.md"
"[Custom actions](","https://developers.cloudflare.com/zaraz/custom-actions/index.md"
"[Versions & History](","https://developers.cloudflare.com/zaraz/history/index.md"
"[Preview mode](","https://developers.cloudflare.com/zaraz/history/preview-mode/index.md"
"[Versions](","https://developers.cloudflare.com/zaraz/history/versions/index.md"
"[Monitoring](","https://developers.cloudflare.com/zaraz/monitoring/index.md"
"[Monitoring API](","https://developers.cloudflare.com/zaraz/monitoring/monitoring-api/index.md"
"[Zaraz Context](","https://developers.cloudflare.com/zaraz/reference/context/index.md"
"[Reference](","https://developers.cloudflare.com/zaraz/reference/index.md"
"[Properties reference](","https://developers.cloudflare.com/zaraz/reference/properties-reference/index.md"
"[Settings](","https://developers.cloudflare.com/zaraz/reference/settings/index.md"
"[Third-party tools](","https://developers.cloudflare.com/zaraz/reference/supported-tools/index.md"
"[Triggers and rules](","https://developers.cloudflare.com/zaraz/reference/triggers/index.md"
"[Create a variable](","https://developers.cloudflare.com/zaraz/variables/create-variables/index.md"
"[Edit variables](","https://developers.cloudflare.com/zaraz/variables/edit-variables/index.md"
"[Variables](","https://developers.cloudflare.com/zaraz/variables/index.md"
"[Worker Variables](","https://developers.cloudflare.com/zaraz/variables/worker-variables/index.md"
"[Debug mode](","https://developers.cloudflare.com/zaraz/web-api/debug-mode/index.md"
"[E-commerce](","https://developers.cloudflare.com/zaraz/web-api/ecommerce/index.md"
"[Web API](","https://developers.cloudflare.com/zaraz/web-api/index.md"
"[Set](","https://developers.cloudflare.com/zaraz/web-api/set/index.md"
"[Track](","https://developers.cloudflare.com/zaraz/web-api/track/index.md"
"[Get started](","https://developers.cloudflare.com/analytics/analytics-engine/get-started/index.md"
"[Querying from Grafana](","https://developers.cloudflare.com/analytics/analytics-engine/grafana/index.md"
"[Workers Analytics Engine](","https://developers.cloudflare.com/analytics/analytics-engine/index.md"
"[Limits](","https://developers.cloudflare.com/analytics/analytics-engine/limits/index.md"
"[Pricing](","https://developers.cloudflare.com/analytics/analytics-engine/pricing/index.md"
"[Sampling with WAE](","https://developers.cloudflare.com/analytics/analytics-engine/sampling/index.md"
"[SQL API](","https://developers.cloudflare.com/analytics/analytics-engine/sql-api/index.md"
"[Querying from a Worker](","https://developers.cloudflare.com/analytics/analytics-engine/worker-querying/index.md"
